province,CCAA,ID_INE,Date,Cases,Incidence,deceased,mortality,gdppc
Toledo,Castilla - La Mancha,45,2020/3/28,1192,171.549297,98,14.10388516,17.357
Toledo,Castilla - La Mancha,45,2020/3/29,1317,189.538947,131,18.85315266,17.357
Toledo,Castilla - La Mancha,45,2020/3/30,1426,205.225921,155,22.30716533,17.357
Toledo,Castilla - La Mancha,45,2020/3/31,1509.5,217.243007,181,26.04901243,17.357
Toledo,Castilla - La Mancha,45,2020/4/1,1593,229.260093,205,29.50302515,17.357
Toledo,Castilla - La Mancha,45,2020/4/2,1673,240.773469,234,33.67662388,17.357
Toledo,Castilla - La Mancha,45,2020/4/3,1848,265.958978,254,36.55496776,17.357
Toledo,Castilla - La Mancha,45,2020/4/4,1994,286.970888,276,39.72114598,17.357
Toledo,Castilla - La Mancha,45,2020/4/5,2169,312.156398,287,41.30423524,17.357
Toledo,Castilla - La Mancha,45,2020/4/6,2283,328.562958,307,44.18257911,17.357
Toledo,Castilla - La Mancha,45,2020/4/7,2434,350.294455,307,44.18257916,17.357
Toledo,Castilla - La Mancha,45,2020/4/8,2597,373.752957,352,50.65885285,17.357
Toledo,Castilla - La Mancha,45,2020/4/9,2763,397.643212,370,53.24936245,17.357
Toledo,Castilla - La Mancha,45,2020/4/10,2922,420.526046,388,55.83987195,17.357
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/13,104,4.054385,1,0.038984471,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/14,124,4.834074,0,0,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/15,227,8.849475,0,0,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/16,265.5,10.350377,0,0,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/17,304,11.851279,0,0,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/18,377,14.697145,10,0.389844695,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/19,522,20.349893,12,0.467813632,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/20,627,24.443263,15,0.584767057,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/21,627,24.443263,15,0.584767057,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/22,627,24.443263,25,0.974611762,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/23,1084,42.259166,37,1.442425408,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/24,1317,51.342547,46,1.79328562,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/25,1497,58.359752,61,2.378052687,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/26,1788,69.704233,72,2.806881866,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/27,2027,79.021521,88,3.430633373,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/28,2263,88.221856,104,4.054384898,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/29,2508,97.773051,127,4.951027702,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/30,2685,104.673302,143,5.574779213,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/3/31,2874,112.041367,158,6.159546272,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/1,3089,120.423028,186,7.25111143,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/2,3291,128.297891,210,8.186738715,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/3,3439,134.067593,242,9.434241787,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/4,3555,138.589791,270,10.52580691,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/5,3701,144.281524,286,11.14955846,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/6,3788,147.673173,298,11.61737211,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/7,3849,150.051226,311,12.12417025,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/8,3949,153.949673,324,12.63096836,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/9,4188,163.266961,361,14.07339373,21.964
Valencia/ValÃ¨ncia,Comunitat Valenciana,46,2020/4/10,4367,170.245181,398,15.51581911,21.964
Valladolid,Castilla y Leon,47,2020/3/13,11,2.117233,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/14,21,4.041991,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/15,40,7.69903,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/16,56,10.778641,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/17,74,14.243205,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/18,82,15.783011,0,0,24.664
Valladolid,Castilla y Leon,47,2020/3/19,115,22.13471,3,0.577427217,24.664
Valladolid,Castilla y Leon,47,2020/3/20,201,38.687623,5,0.962378682,24.664
Valladolid,Castilla y Leon,47,2020/3/21,241,46.386653,10,1.924757386,24.664
Valladolid,Castilla y Leon,47,2020/3/22,241,46.386653,11,2.117233124,24.664
Valladolid,Castilla y Leon,47,2020/3/23,349,67.174033,14,2.69466035,24.664
Valladolid,Castilla y Leon,47,2020/3/24,410,78.915053,17,3.272087563,24.664
Valladolid,Castilla y Leon,47,2020/3/25,501,96.430345,21,4.041990509,24.664
Valladolid,Castilla y Leon,47,2020/3/26,598,115.100492,27,5.196844957,24.664
Valladolid,Castilla y Leon,47,2020/3/27,692,133.193211,39,7.506553799,24.664
Valladolid,Castilla y Leon,47,2020/3/28,807,155.327921,45,8.661408234,24.664
Valladolid,Castilla y Leon,47,2020/3/29,886,170.533504,57,10.97111707,24.664
Valladolid,Castilla y Leon,47,2020/3/30,929,178.809961,66,12.70339874,24.664
Valladolid,Castilla y Leon,47,2020/3/31,988,190.16603,77,14.82063189,24.664
Valladolid,Castilla y Leon,47,2020/4/1,1109,213.455594,89,17.13034073,24.664
Valladolid,Castilla y Leon,47,2020/4/2,1188,228.661177,105,20.20995251,24.664
Valladolid,Castilla y Leon,47,2020/4/3,1290,248.293703,114,21.94223422,24.664
Valladolid,Castilla y Leon,47,2020/4/4,1352,260.227198,125,24.05946727,24.664
Valladolid,Castilla y Leon,47,2020/4/5,1403,270.043461,133,25.59927321,24.664
Valladolid,Castilla y Leon,47,2020/4/6,1445,278.127442,145,27.90898207,24.664
Valladolid,Castilla y Leon,47,2020/4/7,1602,308.346133,153,29.44878798,24.664
Valladolid,Castilla y Leon,47,2020/4/8,1686,324.514095,162,31.18106963,24.664
Valladolid,Castilla y Leon,47,2020/4/9,1846,355.310213,173,33.29830274,24.664
Valladolid,Castilla y Leon,47,2020/4/10,1985,382.064341,184,35.41553589,24.664
Bizkaia,Pais Vasco,48,2020/3/13,83,7.200792,2,0.17351306,29.904
Bizkaia,Pais Vasco,48,2020/3/14,115,9.977001,3,0.260269591,29.904
Bizkaia,Pais Vasco,48,2020/3/15,158,13.707532,3,0.260269595,29.904
Bizkaia,Pais Vasco,48,2020/3/16,194,16.830767,6,0.520539186,29.904
Bizkaia,Pais Vasco,48,2020/3/17,201,17.438062,6,0.520539164,29.904
Bizkaia,Pais Vasco,48,2020/3/18,297,25.766689,8,0.694052229,29.904
Bizkaia,Pais Vasco,48,2020/3/19,393,34.095316,13,1.12783488,29.904
Bizkaia,Pais Vasco,48,2020/3/20,539,46.761769,17,1.474860989,29.904
Bizkaia,Pais Vasco,48,2020/3/21,651,56.4785,19,1.64837404,29.904
Bizkaia,Pais Vasco,48,2020/3/22,860,74.610615,24,2.082156698,29.904
Bizkaia,Pais Vasco,48,2020/3/23,1032,89.532738,35,3.036478517,29.904
Bizkaia,Pais Vasco,48,2020/3/24,1501,130.22155,54,4.684852565,29.904
Bizkaia,Pais Vasco,48,2020/3/25,1850,160.499579,65,5.639174397,29.904
Bizkaia,Pais Vasco,48,2020/3/26,2186,189.649773,79,6.853765813,29.904
Bizkaia,Pais Vasco,48,2020/3/27,2463,213.681331,103,8.93592249,29.904
Bizkaia,Pais Vasco,48,2020/3/28,2776,240.836125,116,10.06375738,29.904
Bizkaia,Pais Vasco,48,2020/3/29,2973,257.927161,133,11.53861837,29.904
Bizkaia,Pais Vasco,48,2020/3/30,3102,269.118753,148,12.83996629,29.904
Bizkaia,Pais Vasco,48,2020/3/31,3382,293.410581,168,14.57509687,29.904
Bizkaia,Pais Vasco,48,2020/4/1,3682,319.43754,187,16.22347093,29.904
Bizkaia,Pais Vasco,48,2020/4/2,4024,349.108273,205,17.78508846,29.904
Bizkaia,Pais Vasco,48,2020/4/3,4224,366.459579,224,19.43346252,29.904
Bizkaia,Pais Vasco,48,2020/4/4,4489,389.450059,242,20.99508004,29.904
Bizkaia,Pais Vasco,48,2020/4/5,4603,399.340303,266,23.07723671,29.904
Bizkaia,Pais Vasco,48,2020/4/6,4717,409.230548,292,25.33290651,29.904
Bizkaia,Pais Vasco,48,2020/4/7,4968,431.006436,317,27.50181969,29.904
Bizkaia,Pais Vasco,48,2020/4/8,5182,449.572334,349,30.27802867,29.904
Bizkaia,Pais Vasco,48,2020/4/9,5392,467.791205,377,32.70721148,29.904
Bizkaia,Pais Vasco,48,2020/4/10,5651,490.261146,394,34.18207247,29.904
Zamora,Castilla y Leon,49,2020/3/13,5,2.897896,0,0,19.537
Zamora,Castilla y Leon,49,2020/3/14,5,2.897896,0,0,19.537
Zamora,Castilla y Leon,49,2020/3/15,8,4.636633,0,0,19.537
Zamora,Castilla y Leon,49,2020/3/16,12,6.954949,0,0,19.537
Zamora,Castilla y Leon,49,2020/3/17,16,9.273266,0,0,19.537
Zamora,Castilla y Leon,49,2020/3/18,26,15.069057,1,0.579579115,19.537
Zamora,Castilla y Leon,49,2020/3/19,31,17.966952,1,0.579579097,19.537
Zamora,Castilla y Leon,49,2020/3/20,46,26.660639,1,0.579579109,19.537
Zamora,Castilla y Leon,49,2020/3/21,59,34.195167,2,1.159158203,19.537
Zamora,Castilla y Leon,49,2020/3/22,59,34.195167,3,1.738737305,19.537
Zamora,Castilla y Leon,49,2020/3/23,90,52.16212,4,2.318316444,19.537
Zamora,Castilla y Leon,49,2020/3/24,100,57.957911,7,4.05705377,19.537
Zamora,Castilla y Leon,49,2020/3/25,103,59.696648,8,4.636632854,19.537
Zamora,Castilla y Leon,49,2020/3/26,106,61.435386,9,5.216212019,19.537
Zamora,Castilla y Leon,49,2020/3/27,124,71.86781,12,6.954949355,19.537
Zamora,Castilla y Leon,49,2020/3/28,168,97.36929,16,9.273265714,19.537
Zamora,Castilla y Leon,49,2020/3/29,192,111.279189,18,10.43242397,19.537
Zamora,Castilla y Leon,49,2020/3/30,209,121.132034,20,11.5915822,19.537
Zamora,Castilla y Leon,49,2020/3/31,217,125.768667,23,13.33031954,19.537
Zamora,Castilla y Leon,49,2020/4/1,226,130.984879,25,14.48947777,19.537
Zamora,Castilla y Leon,49,2020/4/2,278,161.122992,28,16.22821502,19.537
Zamora,Castilla y Leon,49,2020/4/3,296,171.555416,30,17.38737324,19.537
Zamora,Castilla y Leon,49,2020/4/4,323,187.204052,35,20.28526879,19.537
Zamora,Castilla y Leon,49,2020/4/5,339,196.477318,37,21.44442704,19.537
Zamora,Castilla y Leon,49,2020/4/6,340,197.056897,38,22.02400614,19.537
Zamora,Castilla y Leon,49,2020/4/7,342,198.216056,39,22.60358533,19.537
Zamora,Castilla y Leon,49,2020/4/8,360,208.648479,43,24.92190166,19.537
Zamora,Castilla y Leon,49,2020/4/9,368,213.285112,48,27.81979722,19.537
Zamora,Castilla y Leon,49,2020/4/10,406,235.309119,53,30.71769287,19.537
Zaragoza,Aragon,50,2020/3/13,75,7.774494,7,0.72561944,25.901
Zaragoza,Aragon,50,2020/3/14,116,12.024551,7,0.725619457,25.901
Zaragoza,Aragon,50,2020/3/15,130,13.47579,7,0.725619462,25.901
Zaragoza,Aragon,50,2020/3/16,145,15.030689,11,1.140259166,25.901
Zaragoza,Aragon,50,2020/3/17,163,16.896567,11,1.140259123,25.901
Zaragoza,Aragon,50,2020/3/18,180,18.658786,12,1.243919067,25.901
Zaragoza,Aragon,50,2020/3/19,224,23.219822,14,1.451238875,25.901
Zaragoza,Aragon,50,2020/3/20,278,28.817458,14,1.451238892,25.901
Zaragoza,Aragon,50,2020/3/21,329,34.104114,14,1.451238894,25.901
Zaragoza,Aragon,50,2020/3/22,329,34.104114,14,1.451238894,25.901
Zaragoza,Aragon,50,2020/3/23,329,34.104114,14,1.451238894,25.901
Zaragoza,Aragon,50,2020/3/24,525.5,54.473288,23,2.384178162,25.901
Zaragoza,Aragon,50,2020/3/25,722,74.842463,31,3.213457553,25.901
Zaragoza,Aragon,50,2020/3/26,882,91.42805,39,4.042736905,25.901
Zaragoza,Aragon,50,2020/3/27,1045,108.324617,49,5.079336108,25.901
Zaragoza,Aragon,50,2020/3/28,1239,128.434642,72,7.463514305,25.901
Zaragoza,Aragon,50,2020/3/29,1449,150.203225,79,8.18913373,25.901
Zaragoza,Aragon,50,2020/3/30,1641,170.10593,81,8.396453583,25.901
Zaragoza,Aragon,50,2020/3/31,1792,185.758578,107,11.09161152,25.901
Zaragoza,Aragon,50,2020/4/1,1902,197.161169,130,13.47578968,25.901
Zaragoza,Aragon,50,2020/4/2,2068,214.368716,155,16.06728771,25.901
Zaragoza,Aragon,50,2020/4/3,2212,229.295745,173,17.93316631,25.901
Zaragoza,Aragon,50,2020/4/4,2342,242.771535,192,19.90270483,25.901
Zaragoza,Aragon,50,2020/4/5,2409,249.716749,206,21.35394367,25.901
Zaragoza,Aragon,50,2020/4/6,2520,261.223,230,23.84178175,25.901
Zaragoza,Aragon,50,2020/4/7,2599,269.412134,244,25.29302066,25.901
Zaragoza,Aragon,50,2020/4/8,2679,277.704928,259,26.8479195,25.901
Zaragoza,Aragon,50,2020/4/9,2788,289.003859,273,28.29915836,25.901
Zaragoza,Aragon,50,2020/4/10,2889,299.473511,287,29.75039725,25.901
